product_code,x,y,cluster_name,target,name
2620,0.0976640611434374,0.9572396195437416,Minerals,2716," Slag, ash and residues (other than from the manufacture of iron or steel) containing metals, arsenic or their compounds...."
2620,0.0976640611434374,0.9572396195437416,Minerals,1518," Slag, ash and residues (other than from the manufacture of iron or steel) containing metals, arsenic or their compounds...."
2620,0.0976640611434374,0.9572396195437416,Minerals,7301," Slag, ash and residues (other than from the manufacture of iron or steel) containing metals, arsenic or their compounds...."
2620,0.0976640611434374,0.9572396195437416,Minerals,2807," Slag, ash and residues (other than from the manufacture of iron or steel) containing metals, arsenic or their compounds...."
3215,-2.457840866791927,0.3878961087024311,Industrial Chemicals and Metals,3403," Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid."
3215,-2.457840866791927,0.3878961087024311,Industrial Chemicals and Metals,3919," Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid."
3215,-2.457840866791927,0.3878961087024311,Industrial Chemicals and Metals,3823," Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid."
3215,-2.457840866791927,0.3878961087024311,Industrial Chemicals and Metals,3506," Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid."
3215,-2.457840866791927,0.3878961087024311,Industrial Chemicals and Metals,3212," Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid."
3815,-2.150482363327751,0.6307074224392446,Industrial Chemicals and Metals,6909," Reaction initiators, reaction accelerators and catalytic preparations, not elsewhere specified or included...."
3815,-2.150482363327751,0.6307074224392446,Industrial Chemicals and Metals,8427," Reaction initiators, reaction accelerators and catalytic preparations, not elsewhere specified or included...."
3815,-2.150482363327751,0.6307074224392446,Industrial Chemicals and Metals,2923," Reaction initiators, reaction accelerators and catalytic preparations, not elsewhere specified or included...."
3815,-2.150482363327751,0.6307074224392446,Industrial Chemicals and Metals,3702," Reaction initiators, reaction accelerators and catalytic preparations, not elsewhere specified or included...."
3815,-2.150482363327751,0.6307074224392446,Industrial Chemicals and Metals,3404," Reaction initiators, reaction accelerators and catalytic preparations, not elsewhere specified or included...."
3916,0.3443007444801513,0.0474373032403638,Metalworking and Electrical Machinery and Parts,3214,"Worked but not otherwise worked, of plastics."
3916,0.3443007444801513,0.0474373032403638,Metalworking and Electrical Machinery and Parts,3925,"Worked but not otherwise worked, of plastics."
3916,0.3443007444801513,0.0474373032403638,Metalworking and Electrical Machinery and Parts,5602,"Worked but not otherwise worked, of plastics."
3916,0.3443007444801513,0.0474373032403638,Metalworking and Electrical Machinery and Parts,7321,"Worked but not otherwise worked, of plastics."
3916,0.3443007444801513,0.0474373032403638,Metalworking and Electrical Machinery and Parts,3920,"Worked but not otherwise worked, of plastics."
806,2.348295473042594,1.50782538515739,Agriculture,809," Grapes, fresh or dried."
806,2.348295473042594,1.50782538515739,Agriculture,808," Grapes, fresh or dried."
806,2.348295473042594,1.50782538515739,Agriculture,813," Grapes, fresh or dried."
806,2.348295473042594,1.50782538515739,Agriculture,504," Grapes, fresh or dried."
806,2.348295473042594,1.50782538515739,Agriculture,703," Grapes, fresh or dried."
1803,2.188564271313484,0.4685784205950898,Agriculture,1804," Cocoa paste, whether or not defatted."
1803,2.188564271313484,0.4685784205950898,Agriculture,1805," Cocoa paste, whether or not defatted."
1803,2.188564271313484,0.4685784205950898,Agriculture,1801," Cocoa paste, whether or not defatted."
1803,2.188564271313484,0.4685784205950898,Agriculture,4001," Cocoa paste, whether or not defatted."
1803,2.188564271313484,0.4685784205950898,Agriculture,901," Cocoa paste, whether or not defatted."
2712,-0.970695549563189,1.135412747559847,Minerals,2713,"Crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products obtained by synthesis or by other pr..."
2712,-0.970695549563189,1.135412747559847,Minerals,8437,"Crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products obtained by synthesis or by other pr..."
2712,-0.970695549563189,1.135412747559847,Minerals,2834,"Crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products obtained by synthesis or by other pr..."
2712,-0.970695549563189,1.135412747559847,Minerals,2530,"Crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products obtained by synthesis or by other pr..."
2712,-0.970695549563189,1.135412747559847,Minerals,2519,"Crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products obtained by synthesis or by other pr..."
3912,-2.2176643193822243,0.6466287888083437,Industrial Chemicals and Metals,2923," Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms."
3912,-2.2176643193822243,0.6466287888083437,Industrial Chemicals and Metals,2915," Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms."
3912,-2.2176643193822243,0.6466287888083437,Industrial Chemicals and Metals,3404," Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms."
3912,-2.2176643193822243,0.6466287888083437,Industrial Chemicals and Metals,2507," Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms."
3912,-2.2176643193822243,0.6466287888083437,Industrial Chemicals and Metals,2811," Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms."
4418,0.7607314531749534,1.3702704808972328,Agriculture,4415," Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes...."
4418,0.7607314531749534,1.3702704808972328,Agriculture,4421," Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes...."
4418,0.7607314531749534,1.3702704808972328,Agriculture,4409," Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes...."
4418,0.7607314531749534,1.3702704808972328,Agriculture,4412," Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes...."
4418,0.7607314531749534,1.3702704808972328,Agriculture,4411," Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes...."
7204,0.6388246332707248,0.7924100204165985,Industrial Chemicals and Metals,7602, Ferrous waste and scrap; remelting scrap ingots of iron or steel.
7204,0.6388246332707248,0.7924100204165985,Industrial Chemicals and Metals,7404, Ferrous waste and scrap; remelting scrap ingots of iron or steel.
7204,0.6388246332707248,0.7924100204165985,Industrial Chemicals and Metals,7112, Ferrous waste and scrap; remelting scrap ingots of iron or steel.
7204,0.6388246332707248,0.7924100204165985,Industrial Chemicals and Metals,4403, Ferrous waste and scrap; remelting scrap ingots of iron or steel.
7204,0.6388246332707248,0.7924100204165985,Industrial Chemicals and Metals,4907, Ferrous waste and scrap; remelting scrap ingots of iron or steel.
7101,-1.3369113562163149,-2.011491092742668,Minerals,7113," Pearls, natural or cultured, whether or not worked or graded but not strung, mounted or set; pearls, natural or cultured, temporarily strung for conv..."
7101,-1.3369113562163149,-2.011491092742668,Minerals,9101," Pearls, natural or cultured, whether or not worked or graded but not strung, mounted or set; pearls, natural or cultured, temporarily strung for conv..."
7101,-1.3369113562163149,-2.011491092742668,Minerals,8001," Pearls, natural or cultured, whether or not worked or graded but not strung, mounted or set; pearls, natural or cultured, temporarily strung for conv..."
7101,-1.3369113562163149,-2.011491092742668,Minerals,9015," Pearls, natural or cultured, whether or not worked or graded but not strung, mounted or set; pearls, natural or cultured, temporarily strung for conv..."
7206,-0.5717923466582957,1.4523112004443992,Industrial Chemicals and Metals,7203,Alloy steel in ingots or other primary forms (excluding iron of heading 72.03).
7206,-0.5717923466582957,1.4523112004443992,Industrial Chemicals and Metals,7207,Alloy steel in ingots or other primary forms (excluding iron of heading 72.03).
7206,-0.5717923466582957,1.4523112004443992,Industrial Chemicals and Metals,7601,Alloy steel in ingots or other primary forms (excluding iron of heading 72.03).
7206,-0.5717923466582957,1.4523112004443992,Industrial Chemicals and Metals,7301,Alloy steel in ingots or other primary forms (excluding iron of heading 72.03).
7206,-0.5717923466582957,1.4523112004443992,Industrial Chemicals and Metals,2519,Alloy steel in ingots or other primary forms (excluding iron of heading 72.03).
6117,2.895153482520108,-1.5915151517732165,Textile Apparel and Accessories,5807," Other made up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments or of clothing accessories...."
6117,2.895153482520108,-1.5915151517732165,Textile Apparel and Accessories,6217," Other made up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments or of clothing accessories...."
6117,2.895153482520108,-1.5915151517732165,Textile Apparel and Accessories,6505," Other made up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments or of clothing accessories...."
6117,2.895153482520108,-1.5915151517732165,Textile Apparel and Accessories,6202," Other made up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments or of clothing accessories...."
6117,2.895153482520108,-1.5915151517732165,Textile Apparel and Accessories,6307," Other made up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments or of clothing accessories...."
2711,-0.9351434182351732,1.595975683706662,Minerals,2709, Petroleum gases and other gaseous hydrocarbons.
2711,-0.9351434182351732,1.595975683706662,Minerals,2814, Petroleum gases and other gaseous hydrocarbons.
2711,-0.9351434182351732,1.595975683706662,Minerals,2707, Petroleum gases and other gaseous hydrocarbons.
2711,-0.9351434182351732,1.595975683706662,Minerals,2710, Petroleum gases and other gaseous hydrocarbons.
2711,-0.9351434182351732,1.595975683706662,Minerals,8905, Petroleum gases and other gaseous hydrocarbons.
7412,-0.4314051062279418,-0.8543751492695899,Metalworking and Electrical Machinery and Parts,7324," Copper tube or pipe fittings (for example, couplings, elbows, sleeves)."
7412,-0.4314051062279418,-0.8543751492695899,Metalworking and Electrical Machinery and Parts,7009," Copper tube or pipe fittings (for example, couplings, elbows, sleeves)."
7412,-0.4314051062279418,-0.8543751492695899,Metalworking and Electrical Machinery and Parts,8463," Copper tube or pipe fittings (for example, couplings, elbows, sleeves)."
7412,-0.4314051062279418,-0.8543751492695899,Metalworking and Electrical Machinery and Parts,7307," Copper tube or pipe fittings (for example, couplings, elbows, sleeves)."
7412,-0.4314051062279418,-0.8543751492695899,Metalworking and Electrical Machinery and Parts,8451," Copper tube or pipe fittings (for example, couplings, elbows, sleeves)."
2821,-1.9256344654523216,0.7405666734342087,Industrial Chemicals and Metals,7205, Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluated as Fe2O3....
2821,-1.9256344654523216,0.7405666734342087,Industrial Chemicals and Metals,2904, Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluated as Fe2O3....
2821,-1.9256344654523216,0.7405666734342087,Industrial Chemicals and Metals,3913, Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluated as Fe2O3....
2821,-1.9256344654523216,0.7405666734342087,Industrial Chemicals and Metals,3812, Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluated as Fe2O3....
2821,-1.9256344654523216,0.7405666734342087,Industrial Chemicals and Metals,3818, Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluated as Fe2O3....
8311,-0.7916985734706321,-0.4729191864653363,Metalworking and Electrical Machinery and Parts,7312," Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used fo..."
8311,-0.7916985734706321,-0.4729191864653363,Metalworking and Electrical Machinery and Parts,8404," Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used fo..."
8311,-0.7916985734706321,-0.4729191864653363,Metalworking and Electrical Machinery and Parts,7005," Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used fo..."
8311,-0.7916985734706321,-0.4729191864653363,Metalworking and Electrical Machinery and Parts,8303," Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used fo..."
8311,-0.7916985734706321,-0.4729191864653363,Metalworking and Electrical Machinery and Parts,5503," Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used fo..."
5112,0.9895171850026592,-1.2651443654606078,Textile and Home Goods,5111, Woven fabrics of combed wool or of combed fine animal hair.
5112,0.9895171850026592,-1.2651443654606078,Textile and Home Goods,5408, Woven fabrics of combed wool or of combed fine animal hair.
5112,0.9895171850026592,-1.2651443654606078,Textile and Home Goods,5309, Woven fabrics of combed wool or of combed fine animal hair.
5112,0.9895171850026592,-1.2651443654606078,Textile and Home Goods,5107, Woven fabrics of combed wool or of combed fine animal hair.
5112,0.9895171850026592,-1.2651443654606078,Textile and Home Goods,4303, Woven fabrics of combed wool or of combed fine animal hair.
3817,-1.731859241616548,1.2876769279081008,Industrial Chemicals and Metals,2815," Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 27.07 or 29.02."
3817,-1.731859241616548,1.2876769279081008,Industrial Chemicals and Metals,2902," Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 27.07 or 29.02."
3817,-1.731859241616548,1.2876769279081008,Industrial Chemicals and Metals,7004," Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 27.07 or 29.02."
3817,-1.731859241616548,1.2876769279081008,Industrial Chemicals and Metals,5502," Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 27.07 or 29.02."
3817,-1.731859241616548,1.2876769279081008,Industrial Chemicals and Metals,2804," Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 27.07 or 29.02."
4009,-0.3678084399068742,-0.6362364842603363,Metalworking and Electrical Machinery and Parts,8409," Tubes, pipes and hoses, of vulcanised rubber other than hard rubber, with or without their fittings (for example, joints, elbows, flanges)...."
4009,-0.3678084399068742,-0.6362364842603363,Metalworking and Electrical Machinery and Parts,8512," Tubes, pipes and hoses, of vulcanised rubber other than hard rubber, with or without their fittings (for example, joints, elbows, flanges)...."
4009,-0.3678084399068742,-0.6362364842603363,Metalworking and Electrical Machinery and Parts,8511," Tubes, pipes and hoses, of vulcanised rubber other than hard rubber, with or without their fittings (for example, joints, elbows, flanges)...."
4009,-0.3678084399068742,-0.6362364842603363,Metalworking and Electrical Machinery and Parts,8516," Tubes, pipes and hoses, of vulcanised rubber other than hard rubber, with or without their fittings (for example, joints, elbows, flanges)...."
4009,-0.3678084399068742,-0.6362364842603363,Metalworking and Electrical Machinery and Parts,7320," Tubes, pipes and hoses, of vulcanised rubber other than hard rubber, with or without their fittings (for example, joints, elbows, flanges)...."
5209,1.840081371625125,-1.529860017423833,Textile and Home Goods,5208," Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing more than 200 g/m2."
5209,1.840081371625125,-1.529860017423833,Textile and Home Goods,5211," Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing more than 200 g/m2."
5209,1.840081371625125,-1.529860017423833,Textile and Home Goods,5205," Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing more than 200 g/m2."
5209,1.840081371625125,-1.529860017423833,Textile and Home Goods,6302," Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing more than 200 g/m2."
5209,1.840081371625125,-1.529860017423833,Textile and Home Goods,6002," Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing more than 200 g/m2."
6506,-0.1547091835768093,-1.4753502849067903,Textile and Home Goods,7020," Other headgear, whether or not lined or trimmed."
6506,-0.1547091835768093,-1.4753502849067903,Textile and Home Goods,5806," Other headgear, whether or not lined or trimmed."
6506,-0.1547091835768093,-1.4753502849067903,Textile and Home Goods,9209," Other headgear, whether or not lined or trimmed."
6506,-0.1547091835768093,-1.4753502849067903,Textile and Home Goods,6914," Other headgear, whether or not lined or trimmed."
6506,-0.1547091835768093,-1.4753502849067903,Textile and Home Goods,8404," Other headgear, whether or not lined or trimmed."
9026,-1.8148478573084748,-0.9743816758487912,Electronic and Electrical Goods,9032," Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level..."
9026,-1.8148478573084748,-0.9743816758487912,Electronic and Electrical Goods,9027," Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level..."
9026,-1.8148478573084748,-0.9743816758487912,Electronic and Electrical Goods,8412," Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level..."
9026,-1.8148478573084748,-0.9743816758487912,Electronic and Electrical Goods,8431," Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level..."
9026,-1.8148478573084748,-0.9743816758487912,Electronic and Electrical Goods,8526," Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level..."
1507,1.555197522378613,0.91721222913016,Agriculture,1517,"Bean oil and its fractions, whether or not refined, but not chemically modified."
1507,1.555197522378613,0.91721222913016,Agriculture,1512,"Bean oil and its fractions, whether or not refined, but not chemically modified."
1507,1.555197522378613,0.91721222913016,Agriculture,2207,"Bean oil and its fractions, whether or not refined, but not chemically modified."
1507,1.555197522378613,0.91721222913016,Agriculture,2304,"Bean oil and its fractions, whether or not refined, but not chemically modified."
1507,1.555197522378613,0.91721222913016,Agriculture,1701,"Bean oil and its fractions, whether or not refined, but not chemically modified."
1516,1.9107442662804195,0.8020634156753799,Agriculture,1515,"Esterified or elaidinised, whether or not refined, but not further prepared."
1516,1.9107442662804195,0.8020634156753799,Agriculture,1517,"Esterified or elaidinised, whether or not refined, but not further prepared."
1516,1.9107442662804195,0.8020634156753799,Agriculture,1902,"Esterified or elaidinised, whether or not refined, but not further prepared."
1516,1.9107442662804195,0.8020634156753799,Agriculture,1511,"Esterified or elaidinised, whether or not refined, but not further prepared."
1516,1.9107442662804195,0.8020634156753799,Agriculture,904,"Esterified or elaidinised, whether or not refined, but not further prepared."
712,2.4667789400325244,1.1500663851644908,Agriculture,710," Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared."
712,2.4667789400325244,1.1500663851644908,Agriculture,703," Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared."
712,2.4667789400325244,1.1500663851644908,Agriculture,813," Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared."
712,2.4667789400325244,1.1500663851644908,Agriculture,1211," Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared."
712,2.4667789400325244,1.1500663851644908,Agriculture,2515," Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared."
3806,-1.8272938847475235,0.5361697076098597,Industrial Chemicals and Metals,4703," Rosin and resin acids, and derivatives thereof; rosin spirit and rosin oils; run gums."
3806,-1.8272938847475235,0.5361697076098597,Industrial Chemicals and Metals,3913," Rosin and resin acids, and derivatives thereof; rosin spirit and rosin oils; run gums."
3806,-1.8272938847475235,0.5361697076098597,Industrial Chemicals and Metals,2507," Rosin and resin acids, and derivatives thereof; rosin spirit and rosin oils; run gums."
3806,-1.8272938847475235,0.5361697076098597,Industrial Chemicals and Metals,5504," Rosin and resin acids, and derivatives thereof; rosin spirit and rosin oils; run gums."
3806,-1.8272938847475235,0.5361697076098597,Industrial Chemicals and Metals,3802," Rosin and resin acids, and derivatives thereof; rosin spirit and rosin oils; run gums."
8482,-0.8483159401689746,-0.513421102114918,Metalworking and Electrical Machinery and Parts,8466, Ball or roller bearings.
8482,-0.8483159401689746,-0.513421102114918,Metalworking and Electrical Machinery and Parts,8607, Ball or roller bearings.
8482,-0.8483159401689746,-0.513421102114918,Metalworking and Electrical Machinery and Parts,8414, Ball or roller bearings.
8482,-0.8483159401689746,-0.513421102114918,Metalworking and Electrical Machinery and Parts,4010, Ball or roller bearings.
8482,-0.8483159401689746,-0.513421102114918,Metalworking and Electrical Machinery and Parts,7320, Ball or roller bearings.
8704,-0.6072066269002088,-0.2103510023937542,Metalworking and Electrical Machinery and Parts,8701, Motor vehicles for the transport of goods.
8704,-0.6072066269002088,-0.2103510023937542,Metalworking and Electrical Machinery and Parts,8703, Motor vehicles for the transport of goods.
8704,-0.6072066269002088,-0.2103510023937542,Metalworking and Electrical Machinery and Parts,8408, Motor vehicles for the transport of goods.
8704,-0.6072066269002088,-0.2103510023937542,Metalworking and Electrical Machinery and Parts,8702, Motor vehicles for the transport of goods.
8704,-0.6072066269002088,-0.2103510023937542,Metalworking and Electrical Machinery and Parts,8706, Motor vehicles for the transport of goods.
8502,-1.4760528018423742,-0.7061401421613225,Metalworking and Electrical Machinery and Parts,8429, Electric generating sets and rotary converters.
8502,-1.4760528018423742,-0.7061401421613225,Metalworking and Electrical Machinery and Parts,9023, Electric generating sets and rotary converters.
8502,-1.4760528018423742,-0.7061401421613225,Metalworking and Electrical Machinery and Parts,8702, Electric generating sets and rotary converters.
8502,-1.4760528018423742,-0.7061401421613225,Metalworking and Electrical Machinery and Parts,8426, Electric generating sets and rotary converters.
8502,-1.4760528018423742,-0.7061401421613225,Metalworking and Electrical Machinery and Parts,8405, Electric generating sets and rotary converters.
9111,-1.5468501242308574,-2.122733634816016,Electronic and Electrical Goods,9113, Watch cases and parts thereof.
9111,-1.5468501242308574,-2.122733634816016,Electronic and Electrical Goods,9114, Watch cases and parts thereof.
9111,-1.5468501242308574,-2.122733634816016,Electronic and Electrical Goods,9108, Watch cases and parts thereof.
9111,-1.5468501242308574,-2.122733634816016,Electronic and Electrical Goods,7113, Watch cases and parts thereof.
9111,-1.5468501242308574,-2.122733634816016,Electronic and Electrical Goods,9101, Watch cases and parts thereof.
8309,0.9100792587271832,0.2539018898136138,"Construction, Building, and Home Supplies",7612," Stoppers, caps and lids (including crown corks, screw caps and pouring stoppers), capsules for bottles, threaded bungs, bung covers, seals and other ..."
8309,0.9100792587271832,0.2539018898136138,"Construction, Building, and Home Supplies",7310," Stoppers, caps and lids (including crown corks, screw caps and pouring stoppers), capsules for bottles, threaded bungs, bung covers, seals and other ..."
8309,0.9100792587271832,0.2539018898136138,"Construction, Building, and Home Supplies",4821," Stoppers, caps and lids (including crown corks, screw caps and pouring stoppers), capsules for bottles, threaded bungs, bung covers, seals and other ..."
8309,0.9100792587271832,0.2539018898136138,"Construction, Building, and Home Supplies",7010," Stoppers, caps and lids (including crown corks, screw caps and pouring stoppers), capsules for bottles, threaded bungs, bung covers, seals and other ..."
8309,0.9100792587271832,0.2539018898136138,"Construction, Building, and Home Supplies",3814," Stoppers, caps and lids (including crown corks, screw caps and pouring stoppers), capsules for bottles, threaded bungs, bung covers, seals and other ..."
3914,-1.736604253280975,0.4145277647564076,Industrial Chemicals and Metals,7507,"Exchangers based on polymers of headings 39.01 to 39.13, in primary forms."
3914,-1.736604253280975,0.4145277647564076,Industrial Chemicals and Metals,9024,"Exchangers based on polymers of headings 39.01 to 39.13, in primary forms."
3914,-1.736604253280975,0.4145277647564076,Industrial Chemicals and Metals,8108,"Exchangers based on polymers of headings 39.01 to 39.13, in primary forms."
3914,-1.736604253280975,0.4145277647564076,Industrial Chemicals and Metals,7218,"Exchangers based on polymers of headings 39.01 to 39.13, in primary forms."
3914,-1.736604253280975,0.4145277647564076,Industrial Chemicals and Metals,3801,"Exchangers based on polymers of headings 39.01 to 39.13, in primary forms."
8902,2.549193716192192,-0.0909916579188836,"Construction, Building, and Home Supplies",304, Fishing vessels; factory ships and other vessels for processing or preserving fishery products.
8902,2.549193716192192,-0.0909916579188836,"Construction, Building, and Home Supplies",303, Fishing vessels; factory ships and other vessels for processing or preserving fishery products.
8902,2.549193716192192,-0.0909916579188836,"Construction, Building, and Home Supplies",511, Fishing vessels; factory ships and other vessels for processing or preserving fishery products.
8902,2.549193716192192,-0.0909916579188836,"Construction, Building, and Home Supplies",306, Fishing vessels; factory ships and other vessels for processing or preserving fishery products.
8902,2.549193716192192,-0.0909916579188836,"Construction, Building, and Home Supplies",301, Fishing vessels; factory ships and other vessels for processing or preserving fishery products.
2904,-2.1008566447751456,0.8717083546283115,Industrial Chemicals and Metals,2507," Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated."
2904,-2.1008566447751456,0.8717083546283115,Industrial Chemicals and Metals,2821," Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated."
2904,-2.1008566447751456,0.8717083546283115,Industrial Chemicals and Metals,2807," Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated."
2904,-2.1008566447751456,0.8717083546283115,Industrial Chemicals and Metals,2833," Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated."
2904,-2.1008566447751456,0.8717083546283115,Industrial Chemicals and Metals,2827," Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated."
8448,-1.833312933877788,-0.2730662866124138,Metalworking and Electrical Machinery and Parts,8446,"Frames, hosiery needles)."
8448,-1.833312933877788,-0.2730662866124138,Metalworking and Electrical Machinery and Parts,8445,"Frames, hosiery needles)."
8448,-1.833312933877788,-0.2730662866124138,Metalworking and Electrical Machinery and Parts,7221,"Frames, hosiery needles)."
8448,-1.833312933877788,-0.2730662866124138,Metalworking and Electrical Machinery and Parts,8535,"Frames, hosiery needles)."
8448,-1.833312933877788,-0.2730662866124138,Metalworking and Electrical Machinery and Parts,8713,"Frames, hosiery needles)."
8512,-0.4858117205192718,-0.7600573248295948,Metalworking and Electrical Machinery and Parts,8708," Electrical lighting or signalling equipment (excluding articles of heading 85.39), windscreen wipers, defrosters and demisters, of a kind used for cy..."
8512,-0.4858117205192718,-0.7600573248295948,Metalworking and Electrical Machinery and Parts,4016," Electrical lighting or signalling equipment (excluding articles of heading 85.39), windscreen wipers, defrosters and demisters, of a kind used for cy..."
8512,-0.4858117205192718,-0.7600573248295948,Metalworking and Electrical Machinery and Parts,7009," Electrical lighting or signalling equipment (excluding articles of heading 85.39), windscreen wipers, defrosters and demisters, of a kind used for cy..."
8512,-0.4858117205192718,-0.7600573248295948,Metalworking and Electrical Machinery and Parts,4009," Electrical lighting or signalling equipment (excluding articles of heading 85.39), windscreen wipers, defrosters and demisters, of a kind used for cy..."
8512,-0.4858117205192718,-0.7600573248295948,Metalworking and Electrical Machinery and Parts,8547," Electrical lighting or signalling equipment (excluding articles of heading 85.39), windscreen wipers, defrosters and demisters, of a kind used for cy..."
7019,0.0353706530505828,0.0942310435202964,"Construction, Building, and Home Supplies",7008," Glass fibres (including glass wool) and articles thereof (for example, yarn, woven fabrics)."
7019,0.0353706530505828,0.0942310435202964,"Construction, Building, and Home Supplies",3214," Glass fibres (including glass wool) and articles thereof (for example, yarn, woven fabrics)."
7019,0.0353706530505828,0.0942310435202964,"Construction, Building, and Home Supplies",6815," Glass fibres (including glass wool) and articles thereof (for example, yarn, woven fabrics)."
7019,0.0353706530505828,0.0942310435202964,"Construction, Building, and Home Supplies",7324," Glass fibres (including glass wool) and articles thereof (for example, yarn, woven fabrics)."
7019,0.0353706530505828,0.0942310435202964,"Construction, Building, and Home Supplies",3816," Glass fibres (including glass wool) and articles thereof (for example, yarn, woven fabrics)."
8530,-0.4496255353264859,-0.0136793808069253,Metalworking and Electrical Machinery and Parts,8416," Electrical signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or..."
8530,-0.4496255353264859,-0.0136793808069253,Metalworking and Electrical Machinery and Parts,7007," Electrical signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or..."
8530,-0.4496255353264859,-0.0136793808069253,Metalworking and Electrical Machinery and Parts,8707," Electrical signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or..."
8530,-0.4496255353264859,-0.0136793808069253,Metalworking and Electrical Machinery and Parts,8433," Electrical signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or..."
8530,-0.4496255353264859,-0.0136793808069253,Metalworking and Electrical Machinery and Parts,7008," Electrical signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or..."
9023,-1.578291786809633,-0.6665227008290093,Metalworking and Electrical Machinery and Parts,8423," Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses...."
