year	section_id	section_name	hs2_id	hs2_name	hs4_id	hs4_name	pci_rank	pci
2015	07	Plastics and Rubbers	39	Plastics & articles thereof	3925	Plastic Building Materials	456	0.2953475142
2015	07	Plastics and Rubbers	39	Plastics & articles thereof	3926	Other Plastic Products	240	0.7961557935
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4001	Rubber	1030	-2.904635705
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4002	Synthetic Rubber	143	1.0503313894
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4005	Compounded Unvulcanised Rubber	383	0.4796583662
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4006	Unvulcanised Rubber Products	243	0.7897042745
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4007	Rubber Thread	643	-0.2455089719
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4008	Rubber Sheets	174	0.9840941927
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4009	Rubber Pipes	138	1.0739691464
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4010	Rubber Belting	304	0.6683801764
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4011	Rubber Tires	458	0.2909249971
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4012	Used Rubber Tires	377	0.4860462244
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4013	Rubber Inner Tubes	727	-0.5162087012
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4014	Pharmaceutical Rubber Products	388	0.4482948038
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4015	Rubber Apparel	697	-0.4206929359
2015	07	Plastics and Rubbers	40	Rubber & articles thereof	4016	Other Rubber Products	293	0.683583867
2015	08	Animal Hides	41	Raw hides & skin (non-fur)	4101	Equine and Bovine Hides	840	-1.010872852
2015	08	Animal Hides	41	Raw hides & skin (non-fur)	4102	Sheep Hides	987	-1.7679506169
2015	08	Animal Hides	41	Raw hides & skin (non-fur)	4103	Other Hides and Skins	970	-1.6425792968
2015	08	Animal Hides	41	Raw hides & skin (non-fur)	4104	Tanned Equine and Bovine Hides	952	-1.5305914621
2015	08	Animal Hides	41	Raw hides & skin (non-fur)	4105	Tanned Sheep Hides	1024	-2.5334855749
2015	08	Animal Hides	41	Raw hides & skin (non-fur)	4106	Tanned Goat Hides	1011	-2.093487316
2015	08	Animal Hides	41	Raw hides & skin (non-fur)	4107	Leather of Other Animals	730	-0.5269427708
2015	08	Animal Hides	41	Raw hides & skin (non-fur)	4112	Leather further prepared after tanning or crusting of sheep or lamb	968	-1.621670388
2015	08	Animal Hides	41	Raw hides & skin (non-fur)	4113	Leather further prepared after tanning or crusting of animals (other than ovine)	978	-1.6904269285
2015	08	Animal Hides	41	Raw hides & skin (non-fur)	4114	Chamois (including combination chamois) leather	813	-0.8718100834
2015	08	Animal Hides	42	Leather articles	4201	Saddlery	703	-0.4429174636
2015	08	Animal Hides	42	Leather articles	4202	Trunks and Cases	745	-0.6002546719
2015	08	Animal Hides	42	Leather articles	4203	Leather Apparel	836	-0.9877510443
2015	08	Animal Hides	42	Leather articles	4205	Other Leather Articles	646	-0.2498530298
2015	08	Animal Hides	43	Furskins, articifial fur, & articles	4301	Raw Furskins	453	0.3060212367
2015	08	Animal Hides	43	Furskins, articifial fur, & articles	4302	Tanned Furskins	661	-0.3184433153
2015	08	Animal Hides	43	Furskins, articifial fur, & articles	4303	Furskin Apparel	678	-0.380240343
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4401	Fuel Wood	647	-0.2576017483
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4402	Wood Charcoal	962	-1.5751723927
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4403	Rough Wood	973	-1.6631088237
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4407	Sawn Wood	874	-1.1308412686
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4408	Veneer Sheets	821	-0.8941691649
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4409	Shaped Wood	818	-0.8864607314
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4410	Particle Board	507	0.1474534334
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4411	Wood Fiberboard	594	-0.0730150081
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4412	Plywood	784	-0.7996032944
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4414	Wood Frames	695	-0.4193003273
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4415	Wood Crates	478	0.2518620846
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4416	Wood Barrels	609	-0.1412734974
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4418	Wood Carpentry	527	0.0974740471
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4419	Wood Kitchenware	687	-0.4060499903
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4420	Wood Ornaments	842	-1.0128248749
2015	09	Wood Products	44	Wood, wood articles, & charcoal	4421	Other Wood Articles	739	-0.5452779223
2015	09	Wood Products	45	Cork & cork articles	4503	Natural Cork Articles	655	-0.2924265508
2015	09	Wood Products	45	Cork & cork articles	4504	Agglomerated Cork	627	-0.1917382216
2015	09	Wood Products	46	Straw & esparto manufactures	4602	Basketwork	1013	-2.1098996716
2015	10	Paper Goods	47	Wood pulp & paper scrap	4702	Dissolving Grades Chemical Woodpulp	321	0.6342136026
2015	10	Paper Goods	47	Wood pulp & paper scrap	4703	Sulfate Chemical Woodpulp	537	0.0730562439
2015	10	Paper Goods	47	Wood pulp & paper scrap	4704	Sulfite Chemical Woodpulp	305	0.6641701957
2015	10	Paper Goods	47	Wood pulp & paper scrap	4705	Semi chemical Woodpulp	629	-0.1986436197
2015	10	Paper Goods	47	Wood pulp & paper scrap	4706	Recovered Paper Pulp	733	-0.5364956378
2015	10	Paper Goods	47	Wood pulp & paper scrap	4707	Recovered Paper	603	-0.1145438068
2015	10	Paper Goods	48	Paper articles	4801	Newsprint	266	0.7446439202
2015	10	Paper Goods	48	Paper articles	4802	Uncoated Paper	259	0.7582071174
2015	10	Paper Goods	48	Paper articles	4803	Tissue	656	-0.2945996388
2015	10	Paper Goods	48	Paper articles	4804	Kraft Paper	554	0.0337695814
2015	10	Paper Goods	48	Paper articles	4805	Other Uncoated Paper	485	0.2233367487
2015	10	Paper Goods	48	Paper articles	4806	Vegetable Parchment	40	1.5032606752
2015	10	Paper Goods	48	Paper articles	4807	Composite Paper	310	0.6532211108
2015	10	Paper Goods	48	Paper articles	4808	Corrugated Paper	300	0.6705570832
2015	10	Paper Goods	48	Paper articles	4809	Carbon Paper	330	0.6194073225
2015	10	Paper Goods	48	Paper articles	4810	Kaolin Coated Paper	283	0.6974985201
2015	10	Paper Goods	48	Paper articles	4811	Cellulose Fibers Paper	422	0.3705893739
2015	10	Paper Goods	48	Paper articles	4813	Cigarette Paper	476	0.2538522626
2015	10	Paper Goods	48	Paper articles	4814	Wallpaper	182	0.9637428047
2015	10	Paper Goods	48	Paper articles	4816	Other Carbon Paper	498	0.1840497173
2015	10	Paper Goods	48	Paper articles	4817	Letter Stock	470	0.2687656753
2015	10	Paper Goods	48	Paper articles	4818	Toilet Paper	501	0.1825621917
2015	10	Paper Goods	48	Paper articles	4819	Paper Containers	691	-0.4136338904
2015	10	Paper Goods	48	Paper articles	4820	Paper Notebooks	720	-0.4962299354
2015	10	Paper Goods	48	Paper articles	4821	Paper Labels	602	-0.1073879392
2015	10	Paper Goods	48	Paper articles	4823	Shaped Paper	379	0.4826526299
2015	10	Paper Goods	49	Books, newspapers, & other prints	4901	Brochures	443	0.326982438
2015	10	Paper Goods	49	Books, newspapers, & other prints	4902	Newspapers	244	0.7875204637
2015	10	Paper Goods	49	Books, newspapers, & other prints	4903	Children\'s Picture Books	704	-0.4459895319
2015	10	Paper Goods	49	Books, newspapers, & other prints	4907	Documents of title (bonds etc) and unused stamps	833	-0.9744095871
2015	10	Paper Goods	49	Books, newspapers, & other prints	4908	Decals	289	0.6864501835
2015	10	Paper Goods	49	Books, newspapers, & other prints	4909	Postcards	173	0.9853269673
2015	10	Paper Goods	49	Books, newspapers, & other prints	4910	Calendars	449	0.312506347
2015	10	Paper Goods	49	Books, newspapers, & other prints	4911	Other Printed Material	308	0.6580291754
2015	11	Textiles	50	Silk	5007	Silk Fabrics	502	0.1807081988
2015	11	Textiles	51	Wool & animal hair	5101	Wool	871	-1.1225438559
2015	11	Textiles	51	Wool & animal hair	5102	Animal Hair	986	-1.7674954316
2015	11	Textiles	51	Wool & animal hair	5105	Prepared Wool or Animal Hair	770	-0.7049331924
2015	11	Textiles	51	Wool & animal hair	5106	Non-Retail Carded Wool Yarn	557	0.0278162847
2015	11	Textiles	51	Wool & animal hair	5107	Non-Retail Combed Wool Yarn	373	0.4964398052
2015	11	Textiles	51	Wool & animal hair	5108	Non-Retail Animal Hair Yarn	823	-0.9032812399
2015	11	Textiles	51	Wool & animal hair	5109	Retail Wool or Animal Hair Yarn	524	0.1076028404
2015	11	Textiles	51	Wool & animal hair	5111	Carded Wool or Animal Hair Fabric	479	0.2367625985
2015	11	Textiles	51	Wool & animal hair	5112	Combed Wool or Animal Hair Fabric	570	-0.0101020577
2015	11	Textiles	52	Cotton	5201	Raw Cotton	1027	-2.6774870513
2015	11	Textiles	52	Cotton	5202	Cotton Waste	1014	-2.1356752608
2015	11	Textiles	52	Cotton	5205	Non-Retail Pure Cotton Yarn	997	-1.8604018336
2015	11	Textiles	52	Cotton	5206	Non-Retail Mixed Cotton Yarn	800	-0.8274906157
2015	11	Textiles	52	Cotton	5208	Light Pure Woven Cotton	891	-1.2123908726
2015	11	Textiles	52	Cotton	5209	Heavy Pure Woven Cotton	960	-1.5543852582
2015	11	Textiles	52	Cotton	5210	Light Mixed Woven Cotton	668	-0.3439808189
2015	11	Textiles	52	Cotton	5211	Heavy Mixed Woven Cotton	797	-0.8180797692
2015	11	Textiles	52	Cotton	5212	Other Cotton Fabrics	857	-1.0604603394
2015	11	Textiles	53	Vegetable textile fibers, paper yarn & fabrics	5301	Flax Fibers	381	0.4811476176
2015	11	Textiles	53	Vegetable textile fibers, paper yarn & fabrics	5307	Jute Yarn	948	-1.5110872779
2015	11	Textiles	53	Vegetable textile fibers, paper yarn & fabrics	5309	Flax Woven Fabric	424	0.3667769144
2015	11	Textiles	54	Man-made filaments	5401	Artificial Filament Sewing Thread	579	-0.0299907724
2015	11	Textiles	54	Man-made filaments	5402	Non-Retail Synthetic Filament Yarn	364	0.5120930738
2015	11	Textiles	54	Man-made filaments	5403	Non-Retail Artificial Filament Yarn	181	0.966837208
2015	11	Textiles	54	Man-made filaments	5404	Synthetic Monofilament	344	0.5774210037
2015	11	Textiles	54	Man-made filaments	5407	Synthetic Filament Yarn Woven Fabric	673	-0.3545305421
2015	11	Textiles	54	Man-made filaments	5408	Artificial Filament Yarn Woven Fabric	530	0.0878617378
2015	11	Textiles	55	Man-made staple fibres	5501	Synthetic Filament Tow	604	-0.1278551268
2015	11	Textiles	55	Man-made staple fibres	5502	Artificial Filament Tow	24	1.6510281116
2015	11	Textiles	55	Man-made staple fibres	5503	Unprocessed Synthetic Staple Fibers	559	0.0244475274
2015	11	Textiles	55	Man-made staple fibres	5504	Unprocessed Artificial Staple Fibers	511	0.1378648926
2015	11	Textiles	55	Man-made staple fibres	5508	Non-Retail Artificial Staple Fibers Sewing Thread	709	-0.4580768903
2015	11	Textiles	55	Man-made staple fibres	5509	Non-Retail Synthetic Staple Fibers Yarn	671	-0.3510795833
2015	11	Textiles	55	Man-made staple fibres	5510	Non-Retail Artificial Staple Fibers Yarn	735	-0.5391932809
2015	11	Textiles	55	Man-made staple fibres	5512	Synthetic Fabrics	428	0.3637827107
2015	11	Textiles	55	Man-made staple fibres	5513	Light Synthetic Cotton Fabrics	875	-1.1325042084
2015	11	Textiles	55	Man-made staple fibres	5514	Heavy Synthetic Cotton Fabrics	651	-0.2737292156
2015	11	Textiles	55	Man-made staple fibres	5515	Other Synthetic Fabrics	717	-0.4717953601
2015	11	Textiles	55	Man-made staple fibres	5516	Woven Fabric of Synthetic Staple Fibers	747	-0.6107936132
2015	11	Textiles	56	Wadding, felt, nonwovens, twin, ropes, & articles thereof	5601	Wadding	574	-0.0215426292
2015	11	Textiles	56	Wadding, felt, nonwovens, twin, ropes, & articles thereof	5602	Felt	371	0.498719911
2015	11	Textiles	56	Wadding, felt, nonwovens, twin, ropes, & articles thereof	5603	Non-woven Textiles	245	0.7867129112
2015	11	Textiles	56	Wadding, felt, nonwovens, twin, ropes, & articles thereof	5606	Gimp Yarn	392	0.4382750543
2015	11	Textiles	56	Wadding, felt, nonwovens, twin, ropes, & articles thereof	5607	Twine and Rope	831	-0.9551836791
2015	11	Textiles	56	Wadding, felt, nonwovens, twin, ropes, & articles thereof	5608	Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials	804	-0.8446381581
2015	11	Textiles	56	Wadding, felt, nonwovens, twin, ropes, & articles thereof	5609	Other Articles of Twine and Rope	759	-0.6673162299
2015	11	Textiles	57	Carpets & textile floor covers	5701	Knotted Carpets	905	-1.2813333589
2015	11	Textiles	57	Carpets & textile floor covers	5702	Hand-Woven Rugs	756	-0.6567873809
2015	11	Textiles	57	Carpets & textile floor covers	5703	Tufted Carpets	446	0.3236062746
2015	11	Textiles	57	Carpets & textile floor covers	5704	Felt Carpets	375	0.4914782764
2015	11	Textiles	57	Carpets & textile floor covers	5705	Other Carpets	683	-0.3929500758
2015	11	Textiles	58	Special woven fabrics and tapestries	5801	Woven Fabrics	553	0.0356147555
2015	11	Textiles	58	Special woven fabrics and tapestries	5804	Tulles and Net Fabric	755	-0.6561975446
2015	11	Textiles	58	Special woven fabrics and tapestries	5806	Narrow Woven Fabric	584	-0.0431655574
2015	11	Textiles	58	Special woven fabrics and tapestries	5807	Labels	815	-0.875294007
2015	11	Textiles	58	Special woven fabrics and tapestries	5810	Embroidery	774	-0.7306759148
2015	11	Textiles	59	Coated, covered, & laminated fabrics for industrial use	5901	Gum Coated Textile Fabric	670	-0.3454712525
2015	11	Textiles	59	Coated, covered, & laminated fabrics for industrial use	5902	Polyamide Fabric	548	0.0455956461
2015	11	Textiles	59	Coated, covered, & laminated fabrics for industrial use	5903	Plastic Coated Textile Fabric	124	1.1213829058
2015	11	Textiles	59	Coated, covered, & laminated fabrics for industrial use	5906	Rubber Textile Fabric	385	0.4756547587
2015	11	Textiles	59	Coated, covered, & laminated fabrics for industrial use	5907	Coated Textile Fabric	318	0.6392094029
2015	11	Textiles	59	Coated, covered, & laminated fabrics for industrial use	5910	Conveyor Belt Textiles	134	1.0896939343
2015	11	Textiles	59	Coated, covered, & laminated fabrics for industrial use	5911	Textiles for technical uses	109	1.1852747565
2015	11	Textiles	60	Knitted fabrics	6001	Pile Fabric	614	-0.1511288809
2015	11	Textiles	60	Knitted fabrics	6004	Knitted or crocheted fabrics of a width exceeding 30 cm	899	-1.2644511213
2015	11	Textiles	60	Knitted fabrics	6005	Warp knit fabrics (including those made on galloon knitting machines)	628	-0.1932730733
2015	11	Textiles	60	Knitted fabrics	6006	Other knitted or crocheted fabrics.	862	-1.1010829171
2015	11	Textiles	61	Knitted clothing accesories	6101	Knit Men\'s Coats	913	-1.3042543347
2015	11	Textiles	61	Knitted clothing accesories	6102	Knit Women\'s Coats	950	-1.5243885541
2015	11	Textiles	61	Knitted clothing accesories	6103	Knit Men\'s Suits	976	-1.6777894268
2015	11	Textiles	61	Knitted clothing accesories	6104	Knit Women\'s Suits	961	-1.55549825
2015	11	Textiles	61	Knitted clothing accesories	6105	Knit Men\'s Shirts	981	-1.721957539
2015	11	Textiles	61	Knitted clothing accesories	6106	Knit Women\'s Shirts	963	-1.5780745558
2015	11	Textiles	61	Knitted clothing accesories	6107	Knit Men\'s Undergarments	929	-1.3675317262
2015	11	Textiles	61	Knitted clothing accesories	6108	Knit Women\'s Undergarments	902	-1.2743899207
2015	11	Textiles	61	Knitted clothing accesories	6109	Knit T-shirts	975	-1.6761471404
2015	11	Textiles	61	Knitted clothing accesories	6110	Knit Sweaters	930	-1.3815624168
2015	11	Textiles	61	Knitted clothing accesories	6111	Knit Babies\' Garments	993	-1.8287073217
2015	11	Textiles	61	Knitted clothing accesories	6112	Knit Active Wear	882	-1.1624788014
2015	11	Textiles	61	Knitted clothing accesories	6113	Garments of Impregnated Fabric	846	-1.0183887925
2015	11	Textiles	61	Knitted clothing accesories	6114	Other Knit Garments	923	-1.3380143526
2015	11	Textiles	61	Knitted clothing accesories	6115	Knit Socks and Hosiery	779	-0.7781745582
2015	11	Textiles	61	Knitted clothing accesories	6116	Knit Gloves	854	-1.0522896987
2015	11	Textiles	61	Knitted clothing accesories	6117	Other Knit Clothing Accessories	920	-1.3301213365
2015	11	Textiles	62	Non-knitted clothing accesories	6201	Non-Knit Men\'s Coats	904	-1.2771784069
2015	11	Textiles	62	Non-knitted clothing accesories	6202	Non-Knit Women\'s Coats	859	-1.0785642212
2015	11	Textiles	62	Non-knitted clothing accesories	6203	Non-Knit Men\'s Suits	910	-1.2955540548
2015	11	Textiles	62	Non-knitted clothing accesories	6204	Non-Knit Women\'s Suits	896	-1.2443556109
2015	11	Textiles	62	Non-knitted clothing accesories	6205	Non-Knit Men\'s Shirts	936	-1.4368769054
2015	11	Textiles	62	Non-knitted clothing accesories	6206	Non-Knit Women\'s Shirts	911	-1.3003970285
2015	11	Textiles	62	Non-knitted clothing accesories	6207	Non-Knit Men\'s Undergarments	959	-1.5505669606
2015	11	Textiles	62	Non-knitted clothing accesories	6208	Non-Knit Women\'s Undergarments	941	-1.4734338617
2015	11	Textiles	62	Non-knitted clothing accesories	6209	Non-Knit Babies\' Garments	939	-1.4526595162
2015	11	Textiles	62	Non-knitted clothing accesories	6210	Felt or Coated Fabric Garments	958	-1.5499915784
2015	11	Textiles	62	Non-knitted clothing accesories	6211	Non-Knit Active Wear	890	-1.2083430356
2015	11	Textiles	62	Non-knitted clothing accesories	6212	Other Women\'s Undergarments	855	-1.0537966821
2015	11	Textiles	62	Non-knitted clothing accesories	6214	Scarves	787	-0.8020562918
2015	11	Textiles	62	Non-knitted clothing accesories	6215	Neck Ties	653	-0.2846880367
2015	11	Textiles	62	Non-knitted clothing accesories	6216	Non-Knit Gloves	856	-1.0559392536
2015	11	Textiles	62	Non-knitted clothing accesories	6217	Other Non-Knit Clothing Accessories	748	-0.6169544415
2015	11	Textiles	63	Used clothes & textile articles	6301	Blankets	906	-1.2821674914
2015	11	Textiles	63	Used clothes & textile articles	6302	House Linens	957	-1.5436259296
2015	11	Textiles	63	Used clothes & textile articles	6303	Window Dressings	722	-0.5073942326
2015	11	Textiles	63	Used clothes & textile articles	6304	Bedspreads	858	-1.0762732975
2015	11	Textiles	63	Used clothes & textile articles	6305	Packing Bags	983	-1.7319053039
2015	11	Textiles	63	Used clothes & textile articles	6306	Awnings, Tents, and Sails	867	-1.1098710361
2015	11	Textiles	63	Used clothes & textile articles	6307	Other Cloth Articles	901	-1.2720887598
2015	11	Textiles	63	Used clothes & textile articles	6309	Used Clothing	677	-0.3793432191
2015	11	Textiles	63	Used clothes & textile articles	6310	Textile Scraps	781	-0.7893425989
2015	12	Footwear and Headwear	64	Footwear	6401	Waterproof Footwear	837	-0.9886222639
2015	12	Footwear and Headwear	64	Footwear	6402	Rubber Footwear	848	-1.0227361811
2015	12	Footwear and Headwear	64	Footwear	6403	Leather Footwear	883	-1.167574215
2015	12	Footwear and Headwear	64	Footwear	6404	Textile Footwear	754	-0.651717825
2015	12	Footwear and Headwear	64	Footwear	6405	Other Footwear	845	-1.0170238039
2015	12	Footwear and Headwear	64	Footwear	6406	Footwear Parts	764	-0.6718550928
2015	12	Footwear and Headwear	65	Headgear	6505	Knitted Hats	992	-1.823713771
2015	12	Footwear and Headwear	65	Headgear	6506	Other Headwear	464	0.2802698605
2015	12	Footwear and Headwear	66	Umbrellas, walking sticks, & whips	6601	Umbrellas	719	-0.477193629
2015	12	Footwear and Headwear	67	Feather articles, feathers, artificial flowers, & articles of human hair	6702	Artificial Vegetation	682	-0.3923388966
2015	12	Footwear and Headwear	67	Feather articles, feathers, artificial flowers, & articles of human hair	6703	Processed Hair	866	-1.1097803775
2015	12	Footwear and Headwear	67	Feather articles, feathers, artificial flowers, & articles of human hair	6704	Fake Hair	1017	-2.2558453727
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6801	Curbstones	752	-0.6293292635
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6802	Building Stone	844	-1.015184833
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6803	Worked Slate	750	-0.6208643735
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6804	Milling Stones	41	1.502758534
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6805	Abrasive Powder	84	1.2896289794
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6806	Rock Wool	115	1.1561632659
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6807	Asphalt	441	0.3296058187
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6809	Plaster Articles	567	-0.0062647405
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6810	Cement Articles	414	0.3891292115
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6811	Asbestos Cement Articles	565	0.0010143783
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6813	Friction Material	517	0.1260609693
2015	13	Stone And Glass	68	Stone, plaster, cement, asbestos, mica.	6815	Other Stone Articles	193	0.9273295208
2015	13	Stone And Glass	69	Ceramic products	6902	Refractory Bricks	269	0.740948791
2015	13	Stone And Glass	69	Ceramic products	6903	Refractory Ceramics	83	1.2957062625
2015	13	Stone And Glass	69	Ceramic products	6904	Ceramic Bricks	696	-0.419859155
2015	13	Stone And Glass	69	Ceramic products	6905	Roofing Tiles	495	0.1955290345
2015	13	Stone And Glass	69	Ceramic products	6907	Unglazed Ceramics	662	-0.3220730577
2015	13	Stone And Glass	69	Ceramic products	6908	Glazed Ceramics	718	-0.4748363861
2015	13	Stone And Glass	69	Ceramic products	6909	Laboratory Ceramic Ware	191	0.934493169
2015	13	Stone And Glass	69	Ceramic products	6910	Bathroom Ceramics	641	-0.2440144226
2015	13	Stone And Glass	69	Ceramic products	6911	Porcelain Tableware	645	-0.2472893605
2015	13	Stone And Glass	69	Ceramic products	6912	Ceramic Tableware	463	0.2838294347
2015	13	Stone And Glass	69	Ceramic products	6913	Ornamental Ceramics	728	-0.5174298128
2015	13	Stone And Glass	69	Ceramic products	6914	Other Ceramic Articles	613	-0.1497270181
2015	13	Stone And Glass	70	Glass & glassware	7002	Glass Balls	126	1.1143471028
2015	13	Stone And Glass	70	Glass & glassware	7003	Cast or Rolled Glass	327	0.6234690279
2015	13	Stone And Glass	70	Glass & glassware	7004	Blown Glass	361	0.5270815636
2015	13	Stone And Glass	70	Glass & glassware	7005	Float Glass	474	0.2560594643
2015	13	Stone And Glass	70	Glass & glassware	7006	Glass with Edge Workings	190	0.9395818994
2015	13	Stone And Glass	70	Glass & glassware	7007	Safety Glass	224	0.8329660676
2015	13	Stone And Glass	70	Glass & glassware	7008	Insulating Glass	299	0.6709959657
2015	13	Stone And Glass	70	Glass & glassware	7009	Glass Mirrors	114	1.1612163635
2015	13	Stone And Glass	70	Glass & glassware	7010	Glass Bottles	711	-0.4591417718
2015	13	Stone And Glass	70	Glass & glassware	7013	Interior Decorative Glassware	531	0.0870260828
2015	13	Stone And Glass	70	Glass & glassware	7014	Signaling Glassware	212	0.8733063153
2015	13	Stone And Glass	70	Glass & glassware	7016	Glass Bricks	326	0.6285335677
2015	13	Stone And Glass	70	Glass & glassware	7017	Laboratory Glassware	43	1.4953987111
2015	13	Stone And Glass	70	Glass & glassware	7018	Glass Beads	387	0.4647523431
2015	13	Stone And Glass	70	Glass & glassware	7019	Glass Fibers	265	0.7458750562
2015	13	Stone And Glass	70	Glass & glassware	7020	Other Glass Articles	197	0.916238683
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7101	Pearls	806	-0.8547362685
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7102	Diamonds	931	-1.3938935129
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7103	Precious Stones	912	-1.3021056686
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7104	Synthetic Reconstructed Jewellery Stones	506	0.1540368224
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7105	Precious Stone Dust	249	0.7834718117
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7106	Silver	773	-0.7240261199
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7108	Gold	1020	-2.4244504429
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7110	Platinum	312	0.6465457465
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7112	Precious Metal Scraps	660	-0.312544678
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7113	Jewellery	578	-0.028964198
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7114	Metal-Clad Products	644	-0.2472441464
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7115	Other Precious Metal Products	459	0.2906894016
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7116	Pearl Products	676	-0.3788684475
2015	14	Precious Metals	71	Precious stones, metals, & pearls	7117	Imitation Jewellery	700	-0.4240143343
2015	15	Metals	72	Iron & steel	7201	Pig Iron	868	-1.1164475931
2015	15	Metals	72	Iron & steel	7202	Ferroalloys	879	-1.1489600687
2015	15	Metals	72	Iron & steel	7203	Iron Reductions	927	-1.3599410172
2015	15	Metals	72	Iron & steel	7204	Scrap Iron	740	-0.5507616258
2015	15	Metals	72	Iron & steel	7205	Iron Powder	256	0.7720567689
2015	15	Metals	72	Iron & steel	7206	Iron Ingots	898	-1.2624913781
2015	15	Metals	72	Iron & steel	7207	Semi-Finished Iron	812	-0.8671071513
2015	15	Metals	72	Iron & steel	7208	Hot-Rolled Iron	475	0.2555878058
2015	15	Metals	72	Iron & steel	7209	Cold-Rolled Iron	571	-0.0124275053
2015	15	Metals	72	Iron & steel	7210	Coated Flat-Rolled Iron	533	0.0825413217
2015	15	Metals	72	Iron & steel	7211	Large Flat-Rolled Iron	183	0.9597182147
2015	15	Metals	72	Iron & steel	7212	Large Coated Flat-Rolled Iron	195	0.9262778715
2015	15	Metals	72	Iron & steel	7213	Hot-Rolled Iron Bars	551	0.0382169856
2015	15	Metals	72	Iron & steel	7214	Raw Iron Bars	847	-1.0220327067
2015	15	Metals	72	Iron & steel	7215	Other Iron Bars	512	0.1366925421
2015	15	Metals	72	Iron & steel	7216	Iron Blocks	575	-0.0254534913
2015	15	Metals	72	Iron & steel	7217	Iron Wire	534	0.0814389292
2015	15	Metals	72	Iron & steel	7218	Stainless Steel Ingots	119	1.1341549448
2015	15	Metals	72	Iron & steel	7219	Large Flat-Rolled Stainless Steel	99	1.2366853977
2015	15	Metals	72	Iron & steel	7220	Flat-Rolled Stainless Steel	108	1.1914685324
2015	15	Metals	72	Iron & steel	7221	Hot-Rolled Stainless Steel Bars	117	1.1473725482
2015	15	Metals	72	Iron & steel	7222	Other Stainless Steel Bars	226	0.8294292627
2015	15	Metals	72	Iron & steel	7223	Stainless Steel Wire	80	1.3174143696
2015	15	Metals	72	Iron & steel	7224	Steel Ingots	260	0.7558907102
2015	15	Metals	72	Iron & steel	7225	Flat Flat-Rolled Steel	90	1.2801320533
2015	15	Metals	72	Iron & steel	7226	Flat-Rolled Iron	62	1.3988983701
2015	15	Metals	72	Iron & steel	7227	Steel Bars	123	1.1218363159
